shipment_id,ship_date,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,promised_transit_days,actual_transit_days,freight_cost_usd
SHP0017596,2024-06-25,VN,CN,DHL-Freight,Road,722.8,2.98,5814.3,495,0,101.8,39298.95,8,11,1642.58
SHP0011580,2024-02-16,IN,GB,MaerskX,Air,716.1,3.5,2321.1,307,0,102.9,21444.62,8,8,920.39
SHP0006107,2024-11-06,PL,CN,Kuehne+Nagel,Air,404.6,1.03,8667.7,31,0,106.2,11123.16,8,7,1573.55
SHP0009361,2024-11-21,IN,NL,CMA-CGM,Air,572.5,1.58,16759.3,64,0,106.9,8048.26,8,7,3943.3
SHP0015955,2025-01-24,DE,US,DHL-Freight,Road,4043.1,22.22,1943.0,259,1,106.1,239251.65,7,7,5157.64
SHP0016587,2024-02-01,VN,GB,DB Schenker,Road,1111.1,5.75,5510.9,99,0,110.3,34315.69,7,7,2297.95
SHP0007703,2024-12-27,IN,GB,Expeditors,Rail,2794.5,13.61,16351.8,489,0,120.6,50936.21,16,15,6501.44
SHP0009128,2024-05-06,IN,US,Expeditors,Rail,794.4,4.65,13375.3,243,0,105.5,12781.98,16,15,1511.74
SHP0018998,2024-02-04,US,IN,DHL-Freight,Air,1169.6,5.5,592.0,141,0,107.5,18976.84,4,9,1264.89
SHP0009144,2025-06-11,PL,GB,MaerskX,Rail,731.4,3.65,15643.4,373,0,94.2,8705.6,13,13,3075.45
SHP0008630,2024-05-16,CN,PL,DB Schenker,Road,544.3,2.1,11964.0,246,1,86.4,32328.37,8,7,2770.6
SHP0016834,2024-09-25,PL,GB,Expeditors,Rail,1474.0,5.65,8803.5,73,0,95.3,78841.85,14,13,3383.85
SHP0004875,2024-11-22,VN,NL,DHL-Freight,Road,811.8,5.02,1654.6,91,0,122.7,37470.09,8,7,2094.88
SHP0014385,2024-09-24,TR,DE,CMA-CGM,Air,782.4,3.55,13999.8,151,0,82.9,39371.94,6,5,2065.73
SHP0003940,2025-01-30,CN,PL,MaerskX,Sea,2734.4,10.41,2425.7,351,0,81.5,24265.39,29,30,3105.22
SHP0011265,2024-01-04,TR,US,DB Schenker,Road,439.5,1.53,5098.2,374,0,124.8,4112.53,8,7,1565.82
SHP0000906,2024-10-09,NL,PL,Kuehne+Nagel,Sea,3073.9,10.45,11907.8,263,0,120.5,61771.36,29,29,5691.79
SHP0019098,2024-05-27,IN,NL,Kuehne+Nagel,Air,1158.7,7.34,9151.9,70,0,118.2,11423.78,6,5,3282.17
SHP0001047,2024-07-06,PL,FR,CMA-CGM,Sea,1825.5,4.7,2184.3,499,0,89.1,77076.32,28,28,1854.59
SHP0019995,2024-06-27,IN,NL,DB Schenker,Air,819.6,2.78,1310.7,437,0,95.1,14600.91,4,3,1867.47
SHP0004254,2025-03-04,NL,FR,DHL-Freight,Rail,881.8,2.54,8727.2,376,0,86.1,43132.56,13,12,2377.65
SHP0005633,2024-08-04,FR,DE,MaerskX,Air,3893.3,9.82,8880.5,164,0,110.4,42109.53,7,6,7270.35
SHP0015860,2024-08-30,PL,TR,DB Schenker,Rail,1991.4,6.77,15433.6,411,0,106.4,56789.93,15,14,3678.68
SHP0015349,2024-08-25,DE,FR,CMA-CGM,Sea,1074.1,2.96,18437.0,37,0,91.1,20426.77,33,41,4472.37
SHP0007979,2024-07-24,VN,PL,CMA-CGM,Sea,624.8,1.59,2473.8,281,0,104.5,30022.6,29,31,1372.09
SHP0017640,2025-05-11,PL,FR,Expeditors,Sea,1535.8,9.44,10033.6,217,1,90.8,18800.05,30,29,4769.52
SHP0013721,2024-09-25,US,VN,CMA-CGM,Rail,1505.9,7.97,6048.1,35,0,98.1,49711.07,14,16,2904.07
SHP0000833,2024-06-01,US,CN,MaerskX,Air,353.7,1.27,6354.6,302,0,102.2,4096.11,6,5,1145.36
SHP0012187,2025-06-14,IN,PL,DB Schenker,Sea,4176.8,21.35,8508.3,189,0,95.8,182075.33,29,28,5100.54
SHP0011759,2025-06-18,VN,GB,DHL-Freight,Air,1812.2,5.84,13919.7,19,0,109.8,34475.35,6,5,5273.86
SHP0004948,2024-03-03,PL,DE,CMA-CGM,Rail,3007.0,8.99,18016.7,36,0,102.7,19222.16,16,16,7860.61
SHP0018239,2024-06-10,US,PL,Expeditors,Road,2841.0,9.98,9876.3,188,0,106.8,121952.4,8,7,4908.77
SHP0015537,2025-01-25,CN,TR,Expeditors,Road,1978.9,8.0,1654.1,35,0,98.4,25735.23,5,5,3896.32
SHP0010520,2024-10-18,NL,DE,DHL-Freight,Air,917.4,3.79,4714.5,319,0,121.7,40928.57,6,5,2354.82
SHP0012959,2024-06-03,PL,GB,MaerskX,Air,7573.4,19.71,2118.2,306,0,76.3,422841.78,4,4,14213.24
SHP0010246,2025-03-05,FR,DE,DB Schenker,Sea,1471.3,7.3,11843.1,255,0,98.3,58996.91,30,28,2409.19
SHP0006013,2025-02-19,FR,GB,CMA-CGM,Road,525.2,1.62,687.3,38,0,111.6,8584.29,6,13,1107.78
SHP0014824,2024-07-27,DE,FR,DB Schenker,Air,1613.2,4.69,5734.3,393,0,66.6,72948.34,3,2,3002.48
SHP0006042,2024-01-08,DE,NL,Kuehne+Nagel,Air,2227.9,7.89,3931.9,128,0,106.7,106889.08,5,4,5036.63
SHP0007619,2025-04-23,IN,FR,DB Schenker,Rail,4479.2,15.91,2907.9,103,1,93.9,53213.22,13,15,7716.06
SHP0007092,2024-07-14,VN,TR,DB Schenker,Sea,2275.7,10.99,17682.3,196,0,110.9,97983.23,31,29,6947.54
SHP0000413,2024-12-20,TR,NL,Expeditors,Rail,1078.5,3.25,4230.1,328,0,104.9,50804.06,13,12,2220.83
SHP0006049,2024-02-08,FR,NL,Expeditors,Sea,1066.8,4.68,4392.9,350,0,121.1,13171.71,30,30,1524.21
SHP0003844,2025-05-02,FR,DE,Kuehne+Nagel,Sea,1178.3,4.05,15124.9,126,0,100.9,69960.59,30,29,4416.96
SHP0011502,2024-06-13,FR,US,DB Schenker,Road,348.1,2.25,2020.9,357,0,140.4,4498.59,8,7,1123.95
SHP0000149,2025-02-11,FR,PL,MaerskX,Rail,768.9,2.5,11752.6,223,0,86.8,4644.23,15,14,1901.42
SHP0014448,2024-02-08,DE,NL,DB Schenker,Sea,3748.9,10.2,7989.1,235,0,92.0,75231.48,29,36,4512.9
SHP0010696,2024-08-27,VN,GB,CMA-CGM,Air,1710.4,7.66,17952.7,422,0,98.9,58018.15,7,7,4074.2
SHP0009258,2024-07-25,PL,IN,DB Schenker,Air,825.3,3.61,1159.2,185,0,98.0,15815.48,3,2,1079.74
SHP0006030,2024-12-11,CN,DE,DB Schenker,Road,277.7,0.93,10230.2,435,0,98.4,2964.1,9,9,1916.84
SHP0001596,2025-02-28,TR,VN,DB Schenker,Air,1597.9,4.11,9161.0,51,0,92.5,56524.59,6,5,2273.39
SHP0004579,2025-06-01,FR,VN,DHL-Freight,Air,2359.5,6.64,16820.4,107,0,81.8,30487.0,8,12,5494.89
SHP0006337,2024-11-29,CN,PL,DHL-Freight,Road,1179.8,5.43,16180.1,162,0,93.7,15265.21,8,12,2420.48
SHP0011277,2025-04-15,US,IN,DB Schenker,Road,1666.6,8.03,1023.9,145,0,80.8,93992.91,5,4,1587.34
SHP0019495,2024-11-29,NL,US,DB Schenker,Road,1676.2,5.26,11042.1,24,0,94.2,23930.81,6,5,2736.86
SHP0005272,2025-02-04,FR,IN,DB Schenker,Rail,512.8,3.2,18200.0,313,0,111.8,24234.05,16,23,2910.31
SHP0017396,2025-03-11,FR,IN,Kuehne+Nagel,Rail,1314.6,6.29,6307.9,178,0,103.7,32340.38,14,13,2011.15
SHP0004954,2025-03-12,US,TR,CMA-CGM,Air,1090.2,2.75,14204.2,355,0,96.1,11835.26,8,8,2361.06
SHP0005784,2024-01-08,US,VN,CMA-CGM,Air,1681.7,5.52,6290.3,311,0,118.3,69322.5,5,4,3311.57
SHP0006011,2024-12-08,DE,US,Kuehne+Nagel,Road,1196.8,4.97,11547.9,13,0,81.0,40114.52,9,9,3511.91
SHP0010402,2025-05-24,PL,CN,MaerskX,Air,1782.7,10.56,10500.2,266,0,103.9,8667.77,8,7,3513.39
SHP0016052,2025-06-16,CN,IN,DHL-Freight,Sea,309.2,1.62,10636.5,271,0,88.8,3002.03,30,30,1188.44
SHP0017829,2024-08-19,IN,US,CMA-CGM,Sea,2145.1,6.39,5853.8,110,0,84.6,119258.76,29,28,4029.76
SHP0013055,2024-11-07,NL,TR,Kuehne+Nagel,Air,1475.0,6.99,17271.7,405,0,85.7,43634.12,9,9,2789.57
SHP0007369,2024-03-01,VN,TR,DB Schenker,Rail,1282.4,8.37,3066.0,233,0,109.4,75963.05,13,12,2117.26
SHP0016857,2025-05-05,PL,NL,DB Schenker,Air,1151.3,5.22,14756.7,143,0,90.8,32133.65,9,8,3670.8
SHP0004384,2024-07-05,GB,CN,DB Schenker,Air,2338.1,6.82,10839.6,242,0,110.2,35502.23,7,7,4695.48
SHP0009316,2024-12-15,PL,TR,MaerskX,Sea,1213.1,3.16,8045.4,310,0,83.2,46690.33,29,28,3714.09
SHP0006154,2024-04-30,TR,PL,Kuehne+Nagel,Rail,823.8,4.04,10913.7,352,0,78.8,4271.98,16,15,2389.71
SHP0011469,2024-04-06,IN,US,DHL-Freight,Sea,1912.7,12.3,7547.9,82,0,103.6,107342.22,30,28,4617.37
SHP0001717,2024-11-16,VN,IN,DB Schenker,Sea,1077.2,5.09,757.3,297,0,110.6,42301.91,30,35,1560.92
SHP0004426,2024-04-23,DE,IN,CMA-CGM,Sea,543.9,1.38,7014.9,130,0,112.0,5393.25,29,27,1054.53
SHP0000984,2024-02-01,PL,CN,DHL-Freight,Air,4147.9,26.47,10066.1,430,0,107.8,148045.45,8,8,6547.76
SHP0019686,2024-08-08,VN,US,MaerskX,Sea,3389.1,13.83,2497.4,155,0,102.4,97597.86,29,30,3446.03
SHP0007980,2024-03-09,FR,PL,MaerskX,Sea,624.9,2.31,3120.1,395,1,104.7,23601.65,29,34,1801.79
SHP0010180,2024-01-28,DE,CN,MaerskX,Rail,1200.7,3.85,371.1,319,0,89.0,9821.91,11,10,1698.17
SHP0017234,2024-10-28,CN,FR,DHL-Freight,Road,753.6,2.12,18162.1,150,0,90.5,44561.16,11,9,3766.47
SHP0013671,2024-03-07,GB,NL,MaerskX,Air,666.6,2.91,5835.4,496,0,120.2,14462.28,6,5,1552.0
SHP0009112,2025-01-22,NL,TR,Kuehne+Nagel,Air,2313.6,10.6,4769.8,413,0,94.7,129766.04,8,7,4089.41
SHP0007118,2025-04-28,FR,PL,DB Schenker,Road,739.5,2.36,12004.6,413,0,108.8,30921.17,10,9,3028.58
SHP0003313,2024-10-07,DE,FR,MaerskX,Air,362.5,1.19,5569.6,98,0,92.5,17867.97,5,4,1430.91
SHP0010710,2024-08-02,GB,PL,Kuehne+Nagel,Rail,859.0,3.35,9719.4,268,0,114.4,16900.23,14,13,2934.62
SHP0015133,2024-05-11,US,PL,MaerskX,Sea,775.1,2.98,3478.0,372,1,99.9,8773.99,31,30,2127.71
SHP0007680,2024-02-20,IN,VN,MaerskX,Air,4071.7,22.79,16925.4,168,0,105.5,54663.52,8,8,6518.44
SHP0016917,2024-09-21,GB,DE,DHL-Freight,Sea,3044.3,11.76,9459.3,295,0,114.1,26344.65,32,31,5695.5
SHP0003200,2024-01-31,NL,CN,DB Schenker,Sea,6330.5,26.86,11915.4,393,0,99.9,282081.29,31,34,9276.46
SHP0017680,2025-03-17,GB,NL,DB Schenker,Air,3137.6,8.1,17377.9,304,0,89.3,43339.01,11,10,7096.15
SHP0007318,2024-04-07,VN,DE,DHL-Freight,Sea,2235.5,9.93,18092.4,8,0,102.2,58209.54,31,29,5574.63
SHP0006254,2024-02-06,GB,VN,DHL-Freight,Sea,1910.7,4.89,18089.5,270,0,97.7,42222.32,32,36,5206.73
SHP0017189,2024-07-06,PL,FR,DHL-Freight,Sea,4604.1,18.26,8319.6,435,0,99.6,253147.73,29,29,6718.45
SHP0002383,2024-08-03,NL,DE,Kuehne+Nagel,Sea,1114.1,3.05,12253.9,418,0,111.3,20263.93,31,30,3318.87
SHP0002811,2024-07-30,DE,TR,Expeditors,Road,4014.9,14.11,10258.9,61,0,78.9,26663.17,7,6,8701.37
SHP0011688,2024-04-08,DE,IN,Expeditors,Road,2449.9,9.92,8552.9,146,0,95.1,69615.89,8,7,6200.49
SHP0015057,2024-02-17,TR,DE,MaerskX,Rail,411.1,1.32,14693.0,161,0,90.0,7066.44,16,15,1678.51
SHP0004991,2025-03-16,FR,TR,Kuehne+Nagel,Sea,667.6,2.08,14274.2,155,0,88.7,9850.2,33,32,2071.84
SHP0010561,2024-09-06,NL,US,Expeditors,Sea,1228.6,5.2,12937.8,279,0,100.7,44923.61,31,31,3561.12
SHP0015018,2025-02-05,TR,DE,CMA-CGM,Air,2105.0,10.47,14017.5,343,0,96.4,81100.64,6,5,3125.19
SHP0007555,2024-07-05,NL,CN,Kuehne+Nagel,Sea,1022.3,5.49,16558.8,412,0,97.4,48149.31,32,32,3529.57
SHP0000595,2024-06-15,CN,IN,DHL-Freight,Air,244.0,1.01,11657.1,8,0,101.6,6560.23,5,5,2391.0
SHP0011868,2025-06-11,FR,VN,Expeditors,Sea,897.4,2.25,13394.3,172,0,119.4,42149.32,32,31,2975.9
SHP0017917,2024-06-02,CN,PL,DB Schenker,Air,531.3,1.71,9140.9,401,0,119.3,2286.91,8,8,1816.95
SHP0011734,2024-10-11,VN,US,MaerskX,Road,165.4,0.45,4349.0,361,0,103.3,4795.12,6,4,1008.35
SHP0001265,2024-09-15,US,VN,Kuehne+Nagel,Rail,824.0,2.3,17882.6,107,0,117.9,37483.27,18,18,3263.01
SHP0001504,2024-09-12,NL,IN,MaerskX,Road,1642.1,5.88,3699.3,474,0,120.5,35375.29,7,6,3555.91
SHP0015434,2024-08-27,VN,FR,Expeditors,Sea,905.3,2.81,11752.3,484,0,110.3,26998.89,29,28,1923.53
SHP0013488,2025-06-07,DE,FR,MaerskX,Air,2010.7,9.91,7992.6,415,0,63.4,96195.88,5,5,4430.55
SHP0003658,2024-02-03,TR,DE,Expeditors,Sea,946.9,3.72,2135.3,14,0,85.4,27352.22,28,28,1951.9
SHP0007855,2025-06-14,US,VN,Expeditors,Sea,1441.5,5.37,8541.4,62,0,97.8,52648.57,32,30,2310.91
SHP0007039,2024-10-18,NL,TR,Kuehne+Nagel,Air,1245.3,3.96,12042.1,248,0,110.0,22993.8,8,8,4158.0
SHP0016813,2024-06-27,US,TR,Expeditors,Sea,2205.1,6.98,7051.7,328,0,101.1,83927.54,31,31,3068.73
SHP0018626,2025-05-08,VN,PL,DHL-Freight,Air,1902.6,6.12,3618.0,275,0,109.8,62072.04,4,4,2955.21
SHP0003634,2025-03-06,CN,US,CMA-CGM,Air,681.7,2.01,18064.7,62,0,104.6,32958.73,9,8,3518.67
SHP0000402,2024-03-10,NL,US,CMA-CGM,Air,3070.7,7.84,18621.8,2,0,114.7,26871.44,9,16,7694.58
SHP0007264,2024-10-31,NL,TR,DHL-Freight,Road,1576.2,4.0,12641.9,363,0,109.5,56268.37,8,8,2507.12
SHP0000903,2024-03-07,CN,US,DB Schenker,Road,2762.4,15.89,10052.5,395,0,91.4,82926.18,9,9,7051.09
SHP0012857,2025-02-17,PL,IN,DB Schenker,Air,472.9,1.56,9993.7,164,0,92.8,7071.38,5,5,2106.97
SHP0001335,2024-08-28,GB,NL,DB Schenker,Road,1732.5,9.6,14341.2,233,0,110.0,83336.97,8,7,4605.54
SHP0000964,2024-12-14,PL,FR,Expeditors,Road,2135.4,6.04,3339.5,272,0,97.7,46476.59,7,6,4105.83
SHP0009801,2025-05-10,VN,IN,MaerskX,Rail,1596.2,7.58,7688.6,152,0,118.1,26250.32,15,15,2810.79
SHP0018038,2025-03-06,TR,IN,CMA-CGM,Sea,1246.4,3.25,5112.3,389,0,111.4,26262.08,31,39,3047.74
SHP0006370,2025-04-09,PL,TR,Kuehne+Nagel,Road,457.3,2.44,6676.7,121,0,91.9,8293.67,9,7,1396.69
SHP0010884,2024-02-21,VN,GB,DHL-Freight,Road,927.3,3.27,12701.5,311,0,89.0,40947.65,9,8,2829.86
SHP0006606,2025-02-28,VN,DE,MaerskX,Air,500.0,1.73,18200.9,338,0,117.3,17761.51,10,10,3358.44
SHP0007692,2024-05-13,CN,VN,DHL-Freight,Rail,1202.2,4.04,13188.0,213,0,107.2,53470.57,15,15,1992.19
SHP0015580,2025-03-08,GB,US,DHL-Freight,Rail,1430.2,4.9,9987.3,420,0,125.9,37844.53,16,23,3349.75
SHP0001677,2024-05-17,PL,VN,Kuehne+Nagel,Air,3404.9,14.29,3053.2,213,0,120.4,19944.1,6,6,6546.17
SHP0006269,2024-01-21,IN,DE,CMA-CGM,Air,404.3,2.6,14205.0,373,0,86.5,24247.28,7,6,1866.96
SHP0003543,2025-04-05,GB,NL,MaerskX,Air,399.0,1.12,1178.5,173,0,93.8,7787.15,5,8,891.29
SHP0003060,2024-07-10,GB,DE,CMA-CGM,Sea,613.2,2.14,16540.8,53,0,109.7,31329.3,30,33,3307.08
SHP0008479,2024-03-08,IN,CN,MaerskX,Rail,3530.6,14.86,16154.2,210,0,96.4,34219.0,15,14,7630.47
SHP0012441,2024-12-16,CN,FR,Kuehne+Nagel,Rail,2264.3,6.88,3099.2,37,0,112.7,24302.93,12,12,3639.25
SHP0011069,2024-06-01,CN,FR,MaerskX,Road,2114.3,7.51,5708.9,35,0,99.0,112646.91,8,7,5487.7
SHP0018731,2024-11-22,VN,US,Kuehne+Nagel,Road,1801.0,5.74,12765.2,2,0,101.9,30325.39,10,10,2494.97
SHP0006551,2024-05-30,IN,GB,MaerskX,Rail,215.0,1.17,14561.9,341,1,76.3,9363.25,15,13,2037.24
SHP0003774,2024-06-13,US,IN,MaerskX,Rail,444.6,1.26,18809.5,320,1,87.1,13742.7,16,15,4158.07
SHP0004039,2024-02-01,GB,PL,DHL-Freight,Sea,2693.7,9.29,7328.5,392,0,97.6,150567.72,30,29,3692.03
SHP0018155,2024-12-24,PL,FR,CMA-CGM,Road,2486.9,8.74,13072.8,196,0,111.0,50556.41,9,15,4447.1
SHP0001361,2024-12-10,NL,FR,CMA-CGM,Rail,932.5,3.85,17900.9,379,0,130.1,44460.33,17,22,3330.38
SHP0013041,2024-01-04,VN,GB,DB Schenker,Sea,1980.1,10.52,7174.8,478,0,109.7,54417.3,30,30,5141.64
SHP0010411,2024-04-18,IN,GB,Kuehne+Nagel,Air,1416.5,3.57,405.0,208,0,103.1,13684.53,6,6,1999.48
SHP0011935,2024-09-18,GB,VN,DHL-Freight,Rail,1676.6,4.86,4235.4,118,0,85.0,16767.34,13,17,2781.9
SHP0012648,2024-04-13,GB,VN,CMA-CGM,Rail,148.6,0.45,13550.9,5,0,113.6,2086.28,14,13,2394.64
SHP0010568,2024-01-18,US,NL,DHL-Freight,Sea,958.6,2.79,9993.9,112,0,88.8,46492.85,30,29,3276.24
SHP0005645,2025-01-29,FR,CN,DHL-Freight,Road,3828.0,17.82,15725.8,467,0,92.4,91896.36,10,15,9996.94
SHP0001920,2024-07-29,TR,PL,MaerskX,Air,2090.0,10.99,1507.7,56,0,107.5,93124.59,4,3,3955.83
SHP0018238,2024-08-24,IN,TR,DHL-Freight,Rail,2033.7,6.43,6730.4,403,0,114.0,62996.23,15,14,2639.86
SHP0010701,2024-03-31,CN,DE,DHL-Freight,Air,2830.5,7.75,2014.1,456,1,102.6,75242.09,6,10,4844.85
SHP0014029,2024-05-22,DE,VN,Expeditors,Sea,1012.7,3.01,15100.7,2,0,91.1,57850.56,33,33,4642.13
SHP0006335,2024-05-17,PL,US,CMA-CGM,Sea,4273.9,15.43,706.4,441,0,80.5,121605.42,28,28,6933.21
SHP0001782,2024-03-03,US,GB,Expeditors,Sea,151.2,0.45,11437.8,87,0,106.2,6897.42,30,30,1540.7
SHP0011339,2025-02-01,DE,US,MaerskX,Rail,1295.7,5.46,10585.3,26,0,129.3,68642.01,14,14,3610.32
SHP0013097,2024-05-25,IN,DE,DHL-Freight,Rail,1581.4,4.02,753.9,193,0,100.0,57769.66,12,12,1840.54
SHP0003139,2024-12-23,NL,FR,DB Schenker,Air,4640.8,19.51,11218.1,92,0,90.7,112493.0,6,5,9235.72
SHP0019060,2024-05-13,PL,GB,DHL-Freight,Air,2065.1,8.94,6579.6,274,0,88.7,78694.36,5,4,4403.75
SHP0019937,2025-01-14,NL,IN,DHL-Freight,Sea,3476.7,10.15,13793.6,475,0,120.4,156856.3,32,36,8415.91
SHP0003174,2024-10-06,GB,DE,DHL-Freight,Air,1442.3,4.47,6682.1,474,0,97.2,86474.94,7,7,2991.56
SHP0001290,2025-04-07,IN,US,DB Schenker,Sea,705.6,1.78,14627.7,425,0,92.3,7228.65,32,32,2334.99
SHP0002047,2024-11-06,NL,VN,Kuehne+Nagel,Air,1057.5,3.46,3395.8,479,0,98.0,43343.55,5,4,2246.24
SHP0019598,2024-07-28,GB,TR,DHL-Freight,Road,592.2,1.49,7772.7,495,0,81.6,31690.28,8,8,1543.07
SHP0003610,2024-02-04,CN,PL,CMA-CGM,Rail,1662.4,4.22,8370.7,359,0,107.5,80296.1,13,20,4111.77
SHP0006685,2024-02-25,TR,GB,Expeditors,Air,3232.9,11.2,7639.3,480,0,54.1,88656.52,6,4,5385.37
SHP0007589,2025-06-04,VN,GB,DB Schenker,Rail,1267.3,4.14,9535.5,484,0,106.6,35402.14,15,18,2391.92
SHP0012266,2025-04-14,CN,VN,DHL-Freight,Rail,3471.7,13.0,17028.9,84,0,106.7,152594.38,18,18,8417.79
SHP0019422,2024-12-04,DE,PL,DHL-Freight,Air,845.7,2.26,3553.9,224,0,95.2,38524.98,5,4,1922.89
SHP0008484,2024-12-22,NL,IN,Kuehne+Nagel,Rail,1133.2,5.91,7971.4,137,1,91.5,48519.77,13,17,2109.48
SHP0012904,2024-01-13,NL,DE,MaerskX,Rail,2448.5,8.67,7734.3,54,0,92.0,134044.12,15,14,4928.99
SHP0016915,2025-06-21,NL,DE,DB Schenker,Air,2397.2,13.11,10831.0,433,0,107.8,77249.08,8,8,4382.2
SHP0003651,2024-11-07,FR,NL,DB Schenker,Air,440.5,2.81,15168.5,141,0,104.0,23876.9,8,7,2165.66
SHP0013690,2024-10-31,IN,NL,Kuehne+Nagel,Rail,1358.8,7.5,15086.8,247,0,121.0,68999.27,16,16,4957.03
SHP0003966,2024-03-26,CN,PL,DB Schenker,Air,1513.3,5.29,5559.2,290,0,108.1,79125.04,5,4,3504.93
SHP0005880,2024-01-27,VN,PL,CMA-CGM,Sea,2299.8,7.42,17476.6,401,0,82.5,58290.44,32,31,4887.87
SHP0005088,2024-04-28,US,NL,DB Schenker,Air,627.7,2.94,15578.9,180,0,110.4,14986.63,7,6,2606.82
SHP0013462,2024-05-26,TR,VN,Expeditors,Air,1007.6,2.85,17353.1,158,0,105.6,12308.67,8,7,2669.6
SHP0019286,2024-03-14,PL,IN,DHL-Freight,Sea,1425.1,5.49,4872.5,304,0,95.5,78264.19,31,34,2273.29
SHP0000622,2024-03-15,TR,FR,Expeditors,Road,1340.0,4.23,10260.2,34,0,107.4,49393.04,9,9,3382.95
SHP0015722,2024-09-24,NL,GB,Expeditors,Air,420.4,1.52,6685.0,488,0,107.0,15078.75,4,3,1777.22
SHP0002351,2025-03-03,GB,NL,Kuehne+Nagel,Rail,336.3,0.9,4707.7,189,0,98.4,9414.03,14,13,1119.8
SHP0017147,2024-02-01,US,PL,DHL-Freight,Air,1062.4,2.81,5513.9,268,0,119.9,33429.55,6,12,2813.19
SHP0012792,2024-07-02,PL,VN,DB Schenker,Air,362.7,1.74,18846.6,157,0,98.5,20168.64,10,9,2155.62
SHP0014242,2025-02-15,TR,US,Expeditors,Air,872.1,2.8,13015.7,97,0,92.6,12894.8,8,7,1918.69
SHP0008152,2024-07-18,GB,FR,DHL-Freight,Air,722.6,4.45,13965.8,121,0,118.3,22813.28,6,13,2538.23
SHP0006012,2024-08-13,IN,PL,DHL-Freight,Rail,1187.3,4.43,5804.7,406,0,107.5,13937.84,13,12,3135.5
SHP0003028,2025-03-09,NL,PL,Kuehne+Nagel,Road,2964.9,11.41,10329.6,403,0,120.8,161469.95,12,10,6652.31
SHP0004570,2024-03-08,TR,PL,Expeditors,Road,5174.8,16.9,8473.8,454,0,94.4,96463.36,8,7,10092.03
SHP0018446,2025-05-23,TR,FR,Kuehne+Nagel,Sea,1862.8,4.68,11686.9,132,0,93.1,60262.42,32,32,4700.91
SHP0010550,2024-07-08,CN,FR,Expeditors,Sea,2965.3,7.94,1663.4,326,0,86.4,110816.65,28,27,5178.84
SHP0017035,2024-08-22,DE,VN,DHL-Freight,Road,3126.9,9.19,322.8,270,0,90.8,183265.49,5,5,6843.29
SHP0006421,2024-07-29,IN,PL,DB Schenker,Air,1660.4,7.75,5583.9,234,0,114.0,60154.52,5,4,2349.78
SHP0000215,2024-12-12,PL,NL,DHL-Freight,Sea,447.9,1.15,11422.1,87,0,95.0,22354.43,32,32,1443.92
SHP0000221,2024-06-18,NL,VN,DB Schenker,Rail,3185.4,10.75,11453.3,63,0,87.7,128228.3,15,13,7188.26
SHP0019143,2024-10-25,TR,DE,Expeditors,Rail,593.6,1.51,7095.1,329,0,102.2,4843.84,16,15,1733.07
SHP0005586,2025-04-23,IN,NL,DB Schenker,Rail,2010.4,7.63,12150.6,181,0,105.3,66865.79,16,15,2691.73
SHP0016954,2024-11-05,IN,TR,MaerskX,Road,1131.2,4.98,10288.6,177,0,87.6,42522.23,8,7,2950.38
SHP0013985,2024-11-02,VN,CN,DHL-Freight,Road,1306.4,4.15,16111.0,367,0,89.9,10715.38,10,9,3783.73
SHP0014523,2025-04-02,PL,TR,DHL-Freight,Air,1389.8,7.1,3033.0,137,0,92.7,82793.53,6,5,1779.41
SHP0011579,2025-04-14,DE,GB,Expeditors,Road,2619.2,10.84,11209.1,52,0,107.8,121808.06,8,7,7065.4
SHP0014514,2024-09-16,VN,PL,Expeditors,Sea,271.6,1.01,2610.5,357,0,99.6,5413.26,29,30,945.21
SHP0009034,2024-07-07,US,IN,DHL-Freight,Road,2514.3,9.4,9976.7,233,0,127.8,47962.63,8,8,4818.37
SHP0015209,2025-02-11,CN,VN,DHL-Freight,Road,1285.7,4.07,2541.1,421,0,119.7,53796.43,7,7,1939.3
SHP0007350,2024-09-25,PL,TR,Expeditors,Air,1308.7,8.44,4772.5,395,0,96.2,59618.33,6,5,2538.26
SHP0010289,2025-04-21,US,TR,Kuehne+Nagel,Road,998.5,4.86,639.1,49,0,101.3,51525.4,6,6,1479.31
SHP0008802,2024-04-30,TR,DE,Kuehne+Nagel,Rail,1297.8,5.28,6458.4,447,0,85.5,62921.71,12,11,2209.45
SHP0009423,2024-03-06,PL,CN,CMA-CGM,Road,56.7,0.21,17932.1,32,0,109.5,1235.88,12,12,2351.82
SHP0011429,2024-08-01,US,IN,MaerskX,Air,138.1,0.49,9261.7,220,0,80.6,1523.78,5,4,1064.79
SHP0014946,2024-05-16,DE,FR,MaerskX,Sea,621.3,2.34,17075.9,13,0,99.5,19096.02,29,27,3064.53
SHP0011574,2024-01-24,DE,GB,Kuehne+Nagel,Road,776.9,2.69,4867.0,377,0,97.5,20098.37,9,14,1730.72
SHP0019197,2024-06-18,GB,CN,Kuehne+Nagel,Road,1183.5,6.5,4511.7,299,0,93.3,10886.21,6,5,2548.29
SHP0004091,2024-09-05,US,DE,CMA-CGM,Rail,738.7,3.34,2061.3,331,0,99.3,15478.82,13,16,1048.74
