shipment_id,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,value_density_usd_per_kg,promised_transit_days,ship_month,carrier_avg_delay_rate,carrier_shipment_count,lane_volume,is_delayed
SHP0009777,VN,NL,DB Schenker,Air,3814.8,14.43,18639.2,329,0,103.7,126741.13,33.22,10,2,0.18876941457586618,3348,241,0
SHP0017892,TR,VN,DB Schenker,Road,1081.9,6.59,753.7,239,0,112.3,8224.22,7.6,7,2,0.18876941457586618,3348,215,0
SHP0012987,DE,NL,Expeditors,Sea,1413.3,8.59,2925.7,450,0,110.6,49149.87,34.78,29,8,0.06552962298025135,3342,200,0
SHP0008898,FR,IN,MaerskX,Rail,935.8,3.36,5354.5,271,0,87.6,33638.87,35.95,14,8,0.15361354702146962,3307,193,1
SHP0007372,DE,IN,MaerskX,Sea,4850.4,22.13,6413.8,372,0,83.4,59623.16,12.29,28,5,0.15361354702146962,3307,231,1
SHP0007412,IN,TR,DB Schenker,Air,1056.2,3.99,8922.9,441,0,124.6,24226.44,22.94,6,1,0.18876941457586618,3348,246,0
SHP0002155,CN,GB,Kuehne+Nagel,Sea,2633.3,7.39,9923.8,328,0,121.0,42819.1,16.26,31,1,0.11185006045949214,3308,205,0
SHP0003604,NL,TR,MaerskX,Road,804.0,5.08,3576.9,418,0,131.1,19040.34,23.68,5,3,0.15361354702146962,3307,212,0
SHP0002244,DE,VN,MaerskX,Air,1015.3,3.22,900.4,353,0,91.9,10573.46,10.41,5,6,0.15361354702146962,3307,231,0
SHP0012169,NL,VN,MaerskX,Road,262.1,1.06,11411.4,208,0,98.1,4480.59,17.09,9,3,0.15361354702146962,3307,199,0
SHP0014143,GB,CN,CMA-CGM,Sea,2118.2,8.47,6907.8,425,0,95.9,58010.4,27.39,28,2,0.4322884012539185,3190,194,1
SHP0007735,PL,DE,DB Schenker,Rail,461.1,1.5,18012.7,152,0,103.9,25015.12,54.25,17,6,0.18876941457586618,3348,238,0
SHP0005828,TR,NL,DB Schenker,Rail,1266.7,3.25,12288.6,231,0,114.1,27256.06,21.52,15,11,0.18876941457586618,3348,217,0
SHP0009779,GB,DE,Kuehne+Nagel,Air,1345.2,4.87,11869.1,351,0,91.2,42680.1,31.73,7,6,0.11185006045949214,3308,203,0
SHP0008263,GB,FR,MaerskX,Rail,1924.3,6.36,2749.5,260,0,96.6,40906.41,21.26,14,6,0.15361354702146962,3307,218,0
SHP0003933,IN,VN,CMA-CGM,Rail,819.2,3.11,4368.0,1,0,77.1,36407.51,44.44,10,1,0.4322884012539185,3190,215,1
SHP0016979,US,DE,Kuehne+Nagel,Air,492.3,2.61,18063.1,222,0,89.9,15756.41,32.01,10,11,0.11185006045949214,3308,239,0
SHP0019924,DE,TR,CMA-CGM,Sea,252.5,0.81,3590.8,156,1,114.4,8619.47,34.14,29,3,0.4322884012539185,3190,232,1
SHP0007198,IN,PL,Expeditors,Air,1126.9,7.02,4507.5,5,0,109.7,18761.49,16.65,8,4,0.06552962298025135,3342,187,0
SHP0018022,VN,TR,DB Schenker,Air,2954.7,7.54,2721.0,490,0,97.5,107546.55,36.4,7,4,0.18876941457586618,3348,224,0
SHP0010625,US,GB,Kuehne+Nagel,Road,1240.2,3.38,9742.3,386,0,108.5,8885.76,7.16,10,7,0.11185006045949214,3308,226,0
SHP0019248,NL,PL,MaerskX,Road,3150.4,8.6,16584.5,147,0,88.7,51777.42,16.44,10,10,0.15361354702146962,3307,225,1
SHP0017596,VN,CN,DHL-Freight,Road,722.8,2.98,5814.3,495,0,101.8,39298.95,54.37,8,6,0.2991150442477876,3390,218,1
SHP0011580,IN,GB,MaerskX,Air,716.1,3.5,2321.1,307,0,102.9,21444.62,29.95,8,2,0.15361354702146962,3307,221,0
SHP0006107,PL,CN,Kuehne+Nagel,Air,404.6,1.03,8667.7,31,0,106.2,11123.16,27.49,8,11,0.11185006045949214,3308,226,0
SHP0009361,IN,NL,CMA-CGM,Air,572.5,1.58,16759.3,64,0,106.9,8048.26,14.06,8,11,0.4322884012539185,3190,191,0
SHP0015955,DE,US,DHL-Freight,Road,4043.1,22.22,1943.0,259,1,106.1,239251.65,59.18,7,1,0.2991150442477876,3390,206,0
SHP0016587,VN,GB,DB Schenker,Road,1111.1,5.75,5510.9,99,0,110.3,34315.69,30.88,7,2,0.18876941457586618,3348,227,0
SHP0007703,IN,GB,Expeditors,Rail,2794.5,13.61,16351.8,489,0,120.6,50936.21,18.23,16,12,0.06552962298025135,3342,221,0
SHP0009128,IN,US,Expeditors,Rail,794.4,4.65,13375.3,243,0,105.5,12781.98,16.09,16,5,0.06552962298025135,3342,230,0
SHP0018998,US,IN,DHL-Freight,Air,1169.6,5.5,592.0,141,0,107.5,18976.84,16.23,4,2,0.2991150442477876,3390,230,1
SHP0009144,PL,GB,MaerskX,Rail,731.4,3.65,15643.4,373,0,94.2,8705.6,11.9,13,6,0.15361354702146962,3307,225,0
SHP0008630,CN,PL,DB Schenker,Road,544.3,2.1,11964.0,246,1,86.4,32328.37,59.39,8,5,0.18876941457586618,3348,206,0
SHP0016834,PL,GB,Expeditors,Rail,1474.0,5.65,8803.5,73,0,95.3,78841.85,53.49,14,9,0.06552962298025135,3342,225,0
SHP0004875,VN,NL,DHL-Freight,Road,811.8,5.02,1654.6,91,0,122.7,37470.09,46.16,8,11,0.2991150442477876,3390,241,0
SHP0014385,TR,DE,CMA-CGM,Air,782.4,3.55,13999.8,151,0,82.9,39371.94,50.32,6,9,0.4322884012539185,3190,218,0
SHP0003940,CN,PL,MaerskX,Sea,2734.4,10.41,2425.7,351,0,81.5,24265.39,8.87,29,1,0.15361354702146962,3307,206,1
SHP0011265,TR,US,DB Schenker,Road,439.5,1.53,5098.2,374,0,124.8,4112.53,9.36,8,1,0.18876941457586618,3348,215,0
SHP0000906,NL,PL,Kuehne+Nagel,Sea,3073.9,10.45,11907.8,263,0,120.5,61771.36,20.1,29,10,0.11185006045949214,3308,225,0
SHP0019098,IN,NL,Kuehne+Nagel,Air,1158.7,7.34,9151.9,70,0,118.2,11423.78,9.86,6,5,0.11185006045949214,3308,191,0
SHP0001047,PL,FR,CMA-CGM,Sea,1825.5,4.7,2184.3,499,0,89.1,77076.32,42.22,28,7,0.4322884012539185,3190,215,0
SHP0019995,IN,NL,DB Schenker,Air,819.6,2.78,1310.7,437,0,95.1,14600.91,17.81,4,6,0.18876941457586618,3348,191,0
SHP0004254,NL,FR,DHL-Freight,Rail,881.8,2.54,8727.2,376,0,86.1,43132.56,48.91,13,3,0.2991150442477876,3390,247,0
SHP0005633,FR,DE,MaerskX,Air,3893.3,9.82,8880.5,164,0,110.4,42109.53,10.82,7,8,0.15361354702146962,3307,253,0
SHP0015860,PL,TR,DB Schenker,Rail,1991.4,6.77,15433.6,411,0,106.4,56789.93,28.52,15,8,0.18876941457586618,3348,227,0
SHP0015349,DE,FR,CMA-CGM,Sea,1074.1,2.96,18437.0,37,0,91.1,20426.77,19.02,33,8,0.4322884012539185,3190,232,1
SHP0007979,VN,PL,CMA-CGM,Sea,624.8,1.59,2473.8,281,0,104.5,30022.6,48.05,29,7,0.4322884012539185,3190,245,1
SHP0017640,PL,FR,Expeditors,Sea,1535.8,9.44,10033.6,217,1,90.8,18800.05,12.24,30,5,0.06552962298025135,3342,215,0
SHP0013721,US,VN,CMA-CGM,Rail,1505.9,7.97,6048.1,35,0,98.1,49711.07,33.01,14,9,0.4322884012539185,3190,234,1
SHP0000833,US,CN,MaerskX,Air,353.7,1.27,6354.6,302,0,102.2,4096.11,11.58,6,6,0.15361354702146962,3307,207,0
SHP0012187,IN,PL,DB Schenker,Sea,4176.8,21.35,8508.3,189,0,95.8,182075.33,43.59,29,6,0.18876941457586618,3348,187,0
SHP0011759,VN,GB,DHL-Freight,Air,1812.2,5.84,13919.7,19,0,109.8,34475.35,19.02,6,6,0.2991150442477876,3390,227,0
SHP0004948,PL,DE,CMA-CGM,Rail,3007.0,8.99,18016.7,36,0,102.7,19222.16,6.39,16,3,0.4322884012539185,3190,238,0
SHP0018239,US,PL,Expeditors,Road,2841.0,9.98,9876.3,188,0,106.8,121952.4,42.93,8,6,0.06552962298025135,3342,224,0
SHP0015537,CN,TR,Expeditors,Road,1978.9,8.0,1654.1,35,0,98.4,25735.23,13.0,5,1,0.06552962298025135,3342,218,0
SHP0010520,NL,DE,DHL-Freight,Air,917.4,3.79,4714.5,319,0,121.7,40928.57,44.61,6,10,0.2991150442477876,3390,231,0
SHP0012959,PL,GB,MaerskX,Air,7573.4,19.71,2118.2,306,0,76.3,422841.78,55.83,4,6,0.15361354702146962,3307,225,0
SHP0010246,FR,DE,DB Schenker,Sea,1471.3,7.3,11843.1,255,0,98.3,58996.91,40.1,30,3,0.18876941457586618,3348,253,0
SHP0006013,FR,GB,CMA-CGM,Road,525.2,1.62,687.3,38,0,111.6,8584.29,16.34,6,2,0.4322884012539185,3190,215,1
SHP0014824,DE,FR,DB Schenker,Air,1613.2,4.69,5734.3,393,0,66.6,72948.34,45.22,3,7,0.18876941457586618,3348,232,0
SHP0006042,DE,NL,Kuehne+Nagel,Air,2227.9,7.89,3931.9,128,0,106.7,106889.08,47.98,5,1,0.11185006045949214,3308,200,0
SHP0007619,IN,FR,DB Schenker,Rail,4479.2,15.91,2907.9,103,1,93.9,53213.22,11.88,13,4,0.18876941457586618,3348,221,1
SHP0007092,VN,TR,DB Schenker,Sea,2275.7,10.99,17682.3,196,0,110.9,97983.23,43.06,31,7,0.18876941457586618,3348,224,0
SHP0000413,TR,NL,Expeditors,Rail,1078.5,3.25,4230.1,328,0,104.9,50804.06,47.11,13,12,0.06552962298025135,3342,217,0
SHP0006049,FR,NL,Expeditors,Sea,1066.8,4.68,4392.9,350,0,121.1,13171.71,12.35,30,2,0.06552962298025135,3342,249,0
SHP0003844,FR,DE,Kuehne+Nagel,Sea,1178.3,4.05,15124.9,126,0,100.9,69960.59,59.37,30,5,0.11185006045949214,3308,253,0
SHP0011502,FR,US,DB Schenker,Road,348.1,2.25,2020.9,357,0,140.4,4498.59,12.92,8,6,0.18876941457586618,3348,201,0
SHP0000149,FR,PL,MaerskX,Rail,768.9,2.5,11752.6,223,0,86.8,4644.23,6.04,15,2,0.15361354702146962,3307,212,0
SHP0014448,DE,NL,DB Schenker,Sea,3748.9,10.2,7989.1,235,0,92.0,75231.48,20.07,29,2,0.18876941457586618,3348,200,1
SHP0010696,VN,GB,CMA-CGM,Air,1710.4,7.66,17952.7,422,0,98.9,58018.15,33.92,7,8,0.4322884012539185,3190,227,0
SHP0009258,PL,IN,DB Schenker,Air,825.3,3.61,1159.2,185,0,98.0,15815.48,19.16,3,7,0.18876941457586618,3348,206,0
SHP0006030,CN,DE,DB Schenker,Road,277.7,0.93,10230.2,435,0,98.4,2964.1,10.67,9,12,0.18876941457586618,3348,224,0
SHP0001596,TR,VN,DB Schenker,Air,1597.9,4.11,9161.0,51,0,92.5,56524.59,35.37,6,2,0.18876941457586618,3348,215,0
SHP0004579,FR,VN,DHL-Freight,Air,2359.5,6.64,16820.4,107,0,81.8,30487.0,12.92,8,6,0.2991150442477876,3390,212,1
SHP0006337,CN,PL,DHL-Freight,Road,1179.8,5.43,16180.1,162,0,93.7,15265.21,12.94,8,11,0.2991150442477876,3390,206,1
SHP0011277,US,IN,DB Schenker,Road,1666.6,8.03,1023.9,145,0,80.8,93992.91,56.4,5,4,0.18876941457586618,3348,230,0
SHP0019495,NL,US,DB Schenker,Road,1676.2,5.26,11042.1,24,0,94.2,23930.81,14.28,6,11,0.18876941457586618,3348,215,0
SHP0005272,FR,IN,DB Schenker,Rail,512.8,3.2,18200.0,313,0,111.8,24234.05,47.26,16,2,0.18876941457586618,3348,193,1
SHP0017396,FR,IN,Kuehne+Nagel,Rail,1314.6,6.29,6307.9,178,0,103.7,32340.38,24.6,14,3,0.11185006045949214,3308,193,0
SHP0004954,US,TR,CMA-CGM,Air,1090.2,2.75,14204.2,355,0,96.1,11835.26,10.86,8,3,0.4322884012539185,3190,204,0
SHP0005784,US,VN,CMA-CGM,Air,1681.7,5.52,6290.3,311,0,118.3,69322.5,41.22,5,1,0.4322884012539185,3190,234,0
SHP0006011,DE,US,Kuehne+Nagel,Road,1196.8,4.97,11547.9,13,0,81.0,40114.52,33.52,9,12,0.11185006045949214,3308,206,0
SHP0010402,PL,CN,MaerskX,Air,1782.7,10.56,10500.2,266,0,103.9,8667.77,4.86,8,5,0.15361354702146962,3307,226,0
SHP0016052,CN,IN,DHL-Freight,Sea,309.2,1.62,10636.5,271,0,88.8,3002.03,9.71,30,6,0.2991150442477876,3390,228,0
SHP0017829,IN,US,CMA-CGM,Sea,2145.1,6.39,5853.8,110,0,84.6,119258.76,55.6,29,8,0.4322884012539185,3190,230,0
SHP0013055,NL,TR,Kuehne+Nagel,Air,1475.0,6.99,17271.7,405,0,85.7,43634.12,29.58,9,11,0.11185006045949214,3308,212,0
SHP0007369,VN,TR,DB Schenker,Rail,1282.4,8.37,3066.0,233,0,109.4,75963.05,59.24,13,3,0.18876941457586618,3348,224,0
SHP0016857,PL,NL,DB Schenker,Air,1151.3,5.22,14756.7,143,0,90.8,32133.65,27.91,9,5,0.18876941457586618,3348,228,0
SHP0004384,GB,CN,DB Schenker,Air,2338.1,6.82,10839.6,242,0,110.2,35502.23,15.18,7,7,0.18876941457586618,3348,194,0
SHP0009316,PL,TR,MaerskX,Sea,1213.1,3.16,8045.4,310,0,83.2,46690.33,38.49,29,12,0.15361354702146962,3307,227,0
SHP0006154,TR,PL,Kuehne+Nagel,Rail,823.8,4.04,10913.7,352,0,78.8,4271.98,5.19,16,4,0.11185006045949214,3308,239,0
SHP0011469,IN,US,DHL-Freight,Sea,1912.7,12.3,7547.9,82,0,103.6,107342.22,56.12,30,4,0.2991150442477876,3390,230,0
SHP0001717,VN,IN,DB Schenker,Sea,1077.2,5.09,757.3,297,0,110.6,42301.91,39.27,30,11,0.18876941457586618,3348,203,1
SHP0004426,DE,IN,CMA-CGM,Sea,543.9,1.38,7014.9,130,0,112.0,5393.25,9.92,29,4,0.4322884012539185,3190,231,0
SHP0000984,PL,CN,DHL-Freight,Air,4147.9,26.47,10066.1,430,0,107.8,148045.45,35.69,8,2,0.2991150442477876,3390,226,0
SHP0019686,VN,US,MaerskX,Sea,3389.1,13.83,2497.4,155,0,102.4,97597.86,28.8,29,8,0.15361354702146962,3307,236,1
SHP0007980,FR,PL,MaerskX,Sea,624.9,2.31,3120.1,395,1,104.7,23601.65,37.77,29,3,0.15361354702146962,3307,212,1
SHP0010180,DE,CN,MaerskX,Rail,1200.7,3.85,371.1,319,0,89.0,9821.91,8.18,11,1,0.15361354702146962,3307,234,0
SHP0017234,CN,FR,DHL-Freight,Road,753.6,2.12,18162.1,150,0,90.5,44561.16,59.13,11,10,0.2991150442477876,3390,211,0
SHP0013671,GB,NL,MaerskX,Air,666.6,2.91,5835.4,496,0,120.2,14462.28,21.7,6,3,0.15361354702146962,3307,200,0
SHP0009112,NL,TR,Kuehne+Nagel,Air,2313.6,10.6,4769.8,413,0,94.7,129766.04,56.09,8,1,0.11185006045949214,3308,212,0
SHP0007118,FR,PL,DB Schenker,Road,739.5,2.36,12004.6,413,0,108.8,30921.17,41.81,10,4,0.18876941457586618,3348,212,0
SHP0003313,DE,FR,MaerskX,Air,362.5,1.19,5569.6,98,0,92.5,17867.97,49.29,5,10,0.15361354702146962,3307,232,0
SHP0010710,GB,PL,Kuehne+Nagel,Rail,859.0,3.35,9719.4,268,0,114.4,16900.23,19.67,14,8,0.11185006045949214,3308,217,0
SHP0015133,US,PL,MaerskX,Sea,775.1,2.98,3478.0,372,1,99.9,8773.99,11.32,31,5,0.15361354702146962,3307,224,0
SHP0007680,IN,VN,MaerskX,Air,4071.7,22.79,16925.4,168,0,105.5,54663.52,13.43,8,2,0.15361354702146962,3307,215,0
SHP0016917,GB,DE,DHL-Freight,Sea,3044.3,11.76,9459.3,295,0,114.1,26344.65,8.65,32,9,0.2991150442477876,3390,203,0
SHP0003200,NL,CN,DB Schenker,Sea,6330.5,26.86,11915.4,393,0,99.9,282081.29,44.56,31,1,0.18876941457586618,3348,210,1
SHP0017680,GB,NL,DB Schenker,Air,3137.6,8.1,17377.9,304,0,89.3,43339.01,13.81,11,3,0.18876941457586618,3348,200,0
SHP0007318,VN,DE,DHL-Freight,Sea,2235.5,9.93,18092.4,8,0,102.2,58209.54,26.04,31,4,0.2991150442477876,3390,222,0
SHP0006254,GB,VN,DHL-Freight,Sea,1910.7,4.89,18089.5,270,0,97.7,42222.32,22.1,32,2,0.2991150442477876,3390,230,1
SHP0017189,PL,FR,DHL-Freight,Sea,4604.1,18.26,8319.6,435,0,99.6,253147.73,54.98,29,7,0.2991150442477876,3390,215,0
SHP0002383,NL,DE,Kuehne+Nagel,Sea,1114.1,3.05,12253.9,418,0,111.3,20263.93,18.19,31,8,0.11185006045949214,3308,231,0
SHP0002811,DE,TR,Expeditors,Road,4014.9,14.11,10258.9,61,0,78.9,26663.17,6.64,7,7,0.06552962298025135,3342,232,0
SHP0011688,DE,IN,Expeditors,Road,2449.9,9.92,8552.9,146,0,95.1,69615.89,28.42,8,4,0.06552962298025135,3342,231,0
SHP0015057,TR,DE,MaerskX,Rail,411.1,1.32,14693.0,161,0,90.0,7066.44,17.19,16,2,0.15361354702146962,3307,218,0
SHP0004991,FR,TR,Kuehne+Nagel,Sea,667.6,2.08,14274.2,155,0,88.7,9850.2,14.75,33,3,0.11185006045949214,3308,222,0
SHP0010561,NL,US,Expeditors,Sea,1228.6,5.2,12937.8,279,0,100.7,44923.61,36.56,31,9,0.06552962298025135,3342,215,0
SHP0015018,TR,DE,CMA-CGM,Air,2105.0,10.47,14017.5,343,0,96.4,81100.64,38.53,6,2,0.4322884012539185,3190,218,0
SHP0007555,NL,CN,Kuehne+Nagel,Sea,1022.3,5.49,16558.8,412,0,97.4,48149.31,47.1,32,7,0.11185006045949214,3308,210,0
SHP0000595,CN,IN,DHL-Freight,Air,244.0,1.01,11657.1,8,0,101.6,6560.23,26.89,5,6,0.2991150442477876,3390,228,0
SHP0011868,FR,VN,Expeditors,Sea,897.4,2.25,13394.3,172,0,119.4,42149.32,46.97,32,6,0.06552962298025135,3342,212,0
SHP0017917,CN,PL,DB Schenker,Air,531.3,1.71,9140.9,401,0,119.3,2286.91,4.3,8,6,0.18876941457586618,3348,206,0
SHP0011734,VN,US,MaerskX,Road,165.4,0.45,4349.0,361,0,103.3,4795.12,28.99,6,10,0.15361354702146962,3307,236,0
SHP0001265,US,VN,Kuehne+Nagel,Rail,824.0,2.3,17882.6,107,0,117.9,37483.27,45.49,18,9,0.11185006045949214,3308,234,0
SHP0001504,NL,IN,MaerskX,Road,1642.1,5.88,3699.3,474,0,120.5,35375.29,21.54,7,9,0.15361354702146962,3307,230,0
SHP0015434,VN,FR,Expeditors,Sea,905.3,2.81,11752.3,484,0,110.3,26998.89,29.82,29,8,0.06552962298025135,3342,226,0
SHP0013488,DE,FR,MaerskX,Air,2010.7,9.91,7992.6,415,0,63.4,96195.88,47.84,5,6,0.15361354702146962,3307,232,0
SHP0003658,TR,DE,Expeditors,Sea,946.9,3.72,2135.3,14,0,85.4,27352.22,28.89,28,2,0.06552962298025135,3342,218,0
SHP0007855,US,VN,Expeditors,Sea,1441.5,5.37,8541.4,62,0,97.8,52648.57,36.52,32,6,0.06552962298025135,3342,234,0
SHP0007039,NL,TR,Kuehne+Nagel,Air,1245.3,3.96,12042.1,248,0,110.0,22993.8,18.46,8,10,0.11185006045949214,3308,212,0
SHP0016813,US,TR,Expeditors,Sea,2205.1,6.98,7051.7,328,0,101.1,83927.54,38.06,31,6,0.06552962298025135,3342,204,0
SHP0018626,VN,PL,DHL-Freight,Air,1902.6,6.12,3618.0,275,0,109.8,62072.04,32.62,4,5,0.2991150442477876,3390,245,0
SHP0003634,CN,US,CMA-CGM,Air,681.7,2.01,18064.7,62,0,104.6,32958.73,48.35,9,3,0.4322884012539185,3190,215,0
SHP0000402,NL,US,CMA-CGM,Air,3070.7,7.84,18621.8,2,0,114.7,26871.44,8.75,9,3,0.4322884012539185,3190,215,1
SHP0007264,NL,TR,DHL-Freight,Road,1576.2,4.0,12641.9,363,0,109.5,56268.37,35.7,8,10,0.2991150442477876,3390,212,0
SHP0000903,CN,US,DB Schenker,Road,2762.4,15.89,10052.5,395,0,91.4,82926.18,30.02,9,3,0.18876941457586618,3348,215,0
SHP0012857,PL,IN,DB Schenker,Air,472.9,1.56,9993.7,164,0,92.8,7071.38,14.95,5,2,0.18876941457586618,3348,206,0
SHP0001335,GB,NL,DB Schenker,Road,1732.5,9.6,14341.2,233,0,110.0,83336.97,48.1,8,8,0.18876941457586618,3348,200,0
SHP0000964,PL,FR,Expeditors,Road,2135.4,6.04,3339.5,272,0,97.7,46476.59,21.76,7,12,0.06552962298025135,3342,215,0
SHP0009801,VN,IN,MaerskX,Rail,1596.2,7.58,7688.6,152,0,118.1,26250.32,16.45,15,5,0.15361354702146962,3307,203,0
SHP0018038,TR,IN,CMA-CGM,Sea,1246.4,3.25,5112.3,389,0,111.4,26262.08,21.07,31,3,0.4322884012539185,3190,202,1
SHP0006370,PL,TR,Kuehne+Nagel,Road,457.3,2.44,6676.7,121,0,91.9,8293.67,18.14,9,4,0.11185006045949214,3308,227,0
SHP0010884,VN,GB,DHL-Freight,Road,927.3,3.27,12701.5,311,0,89.0,40947.65,44.16,9,2,0.2991150442477876,3390,227,0
SHP0006606,VN,DE,MaerskX,Air,500.0,1.73,18200.9,338,0,117.3,17761.51,35.52,10,2,0.15361354702146962,3307,222,0
SHP0007692,CN,VN,DHL-Freight,Rail,1202.2,4.04,13188.0,213,0,107.2,53470.57,44.48,15,5,0.2991150442477876,3390,215,0
SHP0015580,GB,US,DHL-Freight,Rail,1430.2,4.9,9987.3,420,0,125.9,37844.53,26.46,16,3,0.2991150442477876,3390,229,1
SHP0001677,PL,VN,Kuehne+Nagel,Air,3404.9,14.29,3053.2,213,0,120.4,19944.1,5.86,6,5,0.11185006045949214,3308,225,0
SHP0006269,IN,DE,CMA-CGM,Air,404.3,2.6,14205.0,373,0,86.5,24247.28,59.97,7,1,0.4322884012539185,3190,219,0
SHP0003543,GB,NL,MaerskX,Air,399.0,1.12,1178.5,173,0,93.8,7787.15,19.52,5,4,0.15361354702146962,3307,200,1
SHP0003060,GB,DE,CMA-CGM,Sea,613.2,2.14,16540.8,53,0,109.7,31329.3,51.09,30,7,0.4322884012539185,3190,203,1
SHP0008479,IN,CN,MaerskX,Rail,3530.6,14.86,16154.2,210,0,96.4,34219.0,9.69,15,3,0.15361354702146962,3307,232,0
SHP0012441,CN,FR,Kuehne+Nagel,Rail,2264.3,6.88,3099.2,37,0,112.7,24302.93,10.73,12,12,0.11185006045949214,3308,211,0
SHP0011069,CN,FR,MaerskX,Road,2114.3,7.51,5708.9,35,0,99.0,112646.91,53.28,8,6,0.15361354702146962,3307,211,0
SHP0018731,VN,US,Kuehne+Nagel,Road,1801.0,5.74,12765.2,2,0,101.9,30325.39,16.84,10,11,0.11185006045949214,3308,236,0
SHP0006551,IN,GB,MaerskX,Rail,215.0,1.17,14561.9,341,1,76.3,9363.25,43.55,15,5,0.15361354702146962,3307,221,0
SHP0003774,US,IN,MaerskX,Rail,444.6,1.26,18809.5,320,1,87.1,13742.7,30.91,16,6,0.15361354702146962,3307,230,0
SHP0004039,GB,PL,DHL-Freight,Sea,2693.7,9.29,7328.5,392,0,97.6,150567.72,55.9,30,2,0.2991150442477876,3390,217,0
SHP0018155,PL,FR,CMA-CGM,Road,2486.9,8.74,13072.8,196,0,111.0,50556.41,20.33,9,12,0.4322884012539185,3190,215,1
SHP0001361,NL,FR,CMA-CGM,Rail,932.5,3.85,17900.9,379,0,130.1,44460.33,47.68,17,12,0.4322884012539185,3190,247,1
SHP0013041,VN,GB,DB Schenker,Sea,1980.1,10.52,7174.8,478,0,109.7,54417.3,27.48,30,1,0.18876941457586618,3348,227,0
SHP0010411,IN,GB,Kuehne+Nagel,Air,1416.5,3.57,405.0,208,0,103.1,13684.53,9.66,6,4,0.11185006045949214,3308,221,0
SHP0011935,GB,VN,DHL-Freight,Rail,1676.6,4.86,4235.4,118,0,85.0,16767.34,10.0,13,9,0.2991150442477876,3390,230,1
SHP0012648,GB,VN,CMA-CGM,Rail,148.6,0.45,13550.9,5,0,113.6,2086.28,14.04,14,4,0.4322884012539185,3190,230,0
SHP0010568,US,NL,DHL-Freight,Sea,958.6,2.79,9993.9,112,0,88.8,46492.85,48.5,30,1,0.2991150442477876,3390,233,0
SHP0005645,FR,CN,DHL-Freight,Road,3828.0,17.82,15725.8,467,0,92.4,91896.36,24.01,10,1,0.2991150442477876,3390,210,1
SHP0001920,TR,PL,MaerskX,Air,2090.0,10.99,1507.7,56,0,107.5,93124.59,44.56,4,7,0.15361354702146962,3307,239,0
SHP0018238,IN,TR,DHL-Freight,Rail,2033.7,6.43,6730.4,403,0,114.0,62996.23,30.98,15,8,0.2991150442477876,3390,246,0
SHP0010701,CN,DE,DHL-Freight,Air,2830.5,7.75,2014.1,456,1,102.6,75242.09,26.58,6,3,0.2991150442477876,3390,224,1
SHP0014029,DE,VN,Expeditors,Sea,1012.7,3.01,15100.7,2,0,91.1,57850.56,57.13,33,5,0.06552962298025135,3342,231,0
SHP0006335,PL,US,CMA-CGM,Sea,4273.9,15.43,706.4,441,0,80.5,121605.42,28.45,28,5,0.4322884012539185,3190,245,0
SHP0001782,US,GB,Expeditors,Sea,151.2,0.45,11437.8,87,0,106.2,6897.42,45.62,30,3,0.06552962298025135,3342,226,0
SHP0011339,DE,US,MaerskX,Rail,1295.7,5.46,10585.3,26,0,129.3,68642.01,52.98,14,2,0.15361354702146962,3307,206,0
SHP0013097,IN,DE,DHL-Freight,Rail,1581.4,4.02,753.9,193,0,100.0,57769.66,36.53,12,5,0.2991150442477876,3390,219,0
SHP0003139,NL,FR,DB Schenker,Air,4640.8,19.51,11218.1,92,0,90.7,112493.0,24.24,6,12,0.18876941457586618,3348,247,0
SHP0019060,PL,GB,DHL-Freight,Air,2065.1,8.94,6579.6,274,0,88.7,78694.36,38.11,5,5,0.2991150442477876,3390,225,0
SHP0019937,NL,IN,DHL-Freight,Sea,3476.7,10.15,13793.6,475,0,120.4,156856.3,45.12,32,1,0.2991150442477876,3390,230,1
SHP0003174,GB,DE,DHL-Freight,Air,1442.3,4.47,6682.1,474,0,97.2,86474.94,59.96,7,10,0.2991150442477876,3390,203,0
SHP0001290,IN,US,DB Schenker,Sea,705.6,1.78,14627.7,425,0,92.3,7228.65,10.24,32,4,0.18876941457586618,3348,230,0
SHP0002047,NL,VN,Kuehne+Nagel,Air,1057.5,3.46,3395.8,479,0,98.0,43343.55,40.99,5,11,0.11185006045949214,3308,199,0
SHP0019598,GB,TR,DHL-Freight,Road,592.2,1.49,7772.7,495,0,81.6,31690.28,53.51,8,7,0.2991150442477876,3390,230,0
SHP0003610,CN,PL,CMA-CGM,Rail,1662.4,4.22,8370.7,359,0,107.5,80296.1,48.3,13,2,0.4322884012539185,3190,206,1
SHP0006685,TR,GB,Expeditors,Air,3232.9,11.2,7639.3,480,0,54.1,88656.52,27.42,6,2,0.06552962298025135,3342,229,0
SHP0007589,VN,GB,DB Schenker,Rail,1267.3,4.14,9535.5,484,0,106.6,35402.14,27.94,15,6,0.18876941457586618,3348,227,1
SHP0012266,CN,VN,DHL-Freight,Rail,3471.7,13.0,17028.9,84,0,106.7,152594.38,43.95,18,4,0.2991150442477876,3390,215,0
SHP0019422,DE,PL,DHL-Freight,Air,845.7,2.26,3553.9,224,0,95.2,38524.98,45.55,5,12,0.2991150442477876,3390,209,0
